timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1627581400715,577,HTTP Request Poster Img,200,OK,Thread Group 1-17,bin,true,,262300,163,23,23,http://sustentable-poster-pre.flow.com.ar/img/default/10009493.jpg,136,0,65
1627581400715,579,HTTP Request Poster Img,200,OK,Thread Group 1-50,bin,true,,283840,163,21,21,http://sustentable-poster-pre.flow.com.ar/img/default/10000509.jpg,136,0,51
1627581400715,581,HTTP Request Poster Img,200,OK,Thread Group 1-34,bin,true,,283840,163,20,20,http://sustentable-poster-pre.flow.com.ar/img/default/10000509.jpg,147,0,68
1627581400709,592,HTTP Request Poster Img,200,OK,Thread Group 1-36,bin,true,,425075,163,19,19,http://sustentable-poster-pre.flow.com.ar/img/default/10002510.jpg,93,0,57
1627581400708,607,HTTP Request Poster Img,200,OK,Thread Group 1-33,bin,true,,306106,163,18,18,http://sustentable-poster-pre.flow.com.ar/img/default/10009487.jpg,146,0,72
1627581400715,604,HTTP Request Poster Img,200,OK,Thread Group 1-27,bin,true,,255880,163,17,17,http://sustentable-poster-pre.flow.com.ar/img/default/10010188.jpg,139,0,65
1627581400716,603,HTTP Request Poster Img,200,OK,Thread Group 1-1,bin,true,,425075,163,17,17,http://sustentable-poster-pre.flow.com.ar/img/default/10002510.jpg,142,0,64
1627581400715,604,HTTP Request Poster Img,200,OK,Thread Group 1-28,bin,true,,369044,163,17,17,http://sustentable-poster-pre.flow.com.ar/img/default/10003385.jpg,141,0,65
1627581400715,614,HTTP Request Poster Img,200,OK,Thread Group 1-43,bin,true,,369044,163,14,14,http://sustentable-poster-pre.flow.com.ar/img/default/10003385.jpg,87,0,51
1627581400715,617,HTTP Request Poster Img,200,OK,Thread Group 1-26,bin,true,,425075,163,13,13,http://sustentable-poster-pre.flow.com.ar/img/default/10002510.jpg,145,0,66
1627581400716,627,HTTP Request Poster Img,200,OK,Thread Group 1-39,bin,true,,425075,163,12,12,http://sustentable-poster-pre.flow.com.ar/img/default/10002510.jpg,138,0,64
1627581400717,626,HTTP Request Poster Img,200,OK,Thread Group 1-30,bin,true,,369044,163,12,12,http://sustentable-poster-pre.flow.com.ar/img/default/10003385.jpg,139,0,63
1627581400715,631,HTTP Request Poster Img,200,OK,Thread Group 1-45,bin,true,,306106,163,10,10,http://sustentable-poster-pre.flow.com.ar/img/default/10009487.jpg,142,0,65
1627581400716,637,HTTP Request Poster Img,200,OK,Thread Group 1-25,bin,true,,283840,163,9,9,http://sustentable-poster-pre.flow.com.ar/img/default/10000509.jpg,140,0,64
1627581400715,638,HTTP Request Poster Img,200,OK,Thread Group 1-18,bin,true,,425075,163,9,9,http://sustentable-poster-pre.flow.com.ar/img/default/10002510.jpg,141,0,65
1627581400716,647,HTTP Request Poster Img,200,OK,Thread Group 1-31,bin,true,,369044,163,7,7,http://sustentable-poster-pre.flow.com.ar/img/default/10003385.jpg,143,0,65
1627581400709,657,HTTP Request Poster Img,200,OK,Thread Group 1-15,bin,true,,474237,163,6,6,http://sustentable-poster-pre.flow.com.ar/img/default/10003372.jpg,142,0,57
1627581400711,688,HTTP Request Poster Img,200,OK,Thread Group 1-19,bin,true,,474237,163,5,5,http://sustentable-poster-pre.flow.com.ar/img/default/10003372.jpg,143,0,69
1627581400715,763,HTTP Request Poster Img,200,OK,Thread Group 1-2,bin,true,,369044,163,4,4,http://sustentable-poster-pre.flow.com.ar/img/default/10003385.jpg,145,0,65
1627581400716,765,HTTP Request Poster Img,200,OK,Thread Group 1-10,bin,true,,474237,163,3,3,http://sustentable-poster-pre.flow.com.ar/img/default/10003372.jpg,138,0,64
1627581400709,793,HTTP Request Poster Img,200,OK,Thread Group 1-9,bin,true,,474237,163,2,2,http://sustentable-poster-pre.flow.com.ar/img/default/10003372.jpg,93,0,56
1627581400715,890,HTTP Request Poster Img,200,OK,Thread Group 1-42,bin,true,,474237,163,1,1,http://sustentable-poster-pre.flow.com.ar/img/default/10003372.jpg,145,0,65
